Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
0,0.4878423222837337,0.2768626507795475,0.18877100813122505,0,1,0.6986399999999999,0.3235770973745016,2,0,0.5305310000000001,0,0.6376603333333333,0.943693,2,3,5
0,1.0,0.4464297129195778,0.27656529574784183,1,0,1.0,0.46417516619858157,2,0,0.29571250000000004,0,0.05934099999999999,0.0,2,0,5
1,0.46073898323175266,0.8162710867633618,0.40178643366795463,1,1,0.5,0.4339892948317483,2,0,0.13911549999999995,0,0.18571,0.5,2,0,5
0,1.0,0.287443987036315,0.19671061590400873,1,1,0.6873199999999999,0.6388888888888888,2,0,0.5,0,0.9643073333333333,0.2404065,2,0,5
1,0.25497871752653056,0.33959357441014637,0.24693034612996323,0,1,0.639322,0.0,2,0,0.8144925000000001,0,0.3333333333333333,0.6426865,2,3,5
0,0.11586907488184683,0.3323342623548138,0.22795136042663666,1,1,0.31042250000000005,0.0,2,0,0.5,1,0.30886399999999997,0.828549,3,3,5
0,0.21584048896792796,0.37434398511861033,0.25073484296085724,1,1,0.5,0.0,2,0,0.6630825,0,0.0023499999999999997,0.0,3,3,5
0,0.23158852105723304,0.20120519761948952,0.17493463449812935,0,1,0.9115895,0.31265450564254316,2,0,0.11338199999999998,1,0.24917599999999998,0.0044495,2,3,5
0,0.1733405117274135,0.29964138918542327,0.21029373925749317,1,1,1.0,0.13363914019297063,2,0,0.5,1,0.159864,0.860321,2,3,5
1,0.7906109619100387,0.7400563006194187,0.3936442240538378,0,1,1.0,0.6388888888888888,2,0,0.08730550000000004,0,0.6666666666666666,0.0,3,0,5
0,0.8809656551514132,0.41449593126945716,0.2801891745213758,1,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.5562445,2,0,5
1,0.202240198902208,0.6035237028324505,0.3316170503675854,1,1,0.5,0.44988838683162946,2,0,0.6886810000000001,0,0.033745333333333336,0.0529475,3,3,5
1,0.2750244939153691,0.8134884170624601,0.39744527530269624,1,1,0.5309759999999999,1.0,2,0,0.7132324999999999,0,0.6666666666666666,0.080069,2,3,5
0,0.2511391514949842,0.6192588709832076,0.3279368937541378,1,1,0.5,0.0,2,0,1.0,0,0.6032483333333333,0.845051,1,3,5
0,0.20091132119598742,0.38889856619597696,0.23773005974321382,1,1,0.5,0.0,2,0,0.17226949999999996,0,0.0,0.796285,3,3,5
0,0.21449463425506643,0.5736434635028802,0.3049240939854777,1,1,0.9194845,0.6388888888888888,2,0,0.7129635000000001,0,0.3333333333333333,0.7266675,1,3,5
0,0.2921365129642738,0.11556768859029543,0.20430343312431531,0,1,0.7840315,0.6388888888888888,2,0,0.40899149999999995,1,0.0,0.0,2,3,5
1,0.7228407605121353,0.7192591906006891,0.3905541597609674,0,1,1.0,0.6388888888888888,2,0,0.10281649999999998,0,0.6666666666666666,0.0,3,0,5
1,0.6408325765150361,0.7027389620102662,0.3880825531788118,0,1,0.826479,0.16895760131952553,2,0,0.5,0,0.6666666666666666,0.048307,3,0,5
1,0.35329221139010214,0.3513614905680882,0.25073484296085724,0,1,0.5,0.0,3,0,0.50438,0,0.21039666666666668,0.0,2,3,5
1,0.42341116658844713,0.38028487506152686,0.25073484296085724,0,1,0.5,0.0,3,0,0.534592,0,0.24329933333333334,0.0,2,3,5
1,0.6354030987432054,0.6812786457168065,0.3580098852308896,0,1,0.13892499999999997,1.0,2,0,0.7479720000000001,0,0.00114,0.5,3,0,5
1,0.3826479672640114,0.4580637892570172,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.47893549999999996,0,0.33153066666666664,0.0586515,2,3,5
0,0.3522247695405879,0.3298951814468447,0.23984281623576797,1,1,0.364912,1.0,3,0,0.5218514999999999,0,0.18737266666666666,0.2133215,2,3,5
0,0.3551707824711149,0.33253602089019907,0.24080129465819988,1,1,0.22626199999999996,1.0,3,0,0.554929,0,0.16961566666666666,0.5973165,2,3,5
1,0.2883681197682614,0.73268911766398,0.38437488852662527,1,1,0.5,0.6388888888888888,2,0,0.5886929999999999,0,0.11227133333333333,0.0024065,2,3,5
1,0.26200744941508125,0.7240774241387911,0.386198749950764,1,1,0.5,0.6388888888888888,2,0,0.5843255,0,0.3259993333333333,0.071319,2,3,5
0,1.0,0.6357011928124425,0.2962659448585341,1,1,1.0,0.5946668995154614,2,0,0.5560160000000001,0,0.12622766666666665,0.0,2,0,5
1,0.41604123704867535,0.8408556639413947,0.4064463488126028,1,1,0.5,0.4552349110124627,2,0,0.04066650000000005,0,0.14811566666666665,0.5,2,3,5
1,0.3559401221478048,0.8263809872344781,0.4089311715474486,1,1,0.5,0.6388888888888888,2,0,0.002863500000000019,0,0.0,0.3991095,2,3,5
1,0.47473310971484717,0.43992749477425397,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.04305433333333333,0.991839,2,3,5
1,0.4390050494665646,0.5339369842172887,0.2988449063945806,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.0,1.0,2,3,5
1,0.2461290761061502,0.5999999200956299,0.3302317403602266,1,1,0.5,0.0,2,0,0.522502,0,0.43122166666666667,0.480903,1,3,5
1,0.46060472424136345,0.5144982484961997,0.29365662014182714,1,1,0.6516835000000001,0.6781628413723095,2,0,0.138818,0,0.314994,0.183063,2,3,5
0,0.9541840190740184,0.4443601897249376,0.28966107953703846,1,1,0.9742124999999999,0.0,2,0,0.0,0,0.0,0.086898,2,0,5
0,0.9292722709414732,0.45141774324488493,0.2908503715147469,1,1,0.645923,0.0,2,0,0.0,0,0.0,0.1941355,2,0,5
0,0.3987502562404154,0.3220925196724562,0.23407030162247422,1,1,0.45309699999999997,1.0,2,0,0.7988729999999999,0,0.6407446666666666,0.688062,2,3,5
0,0.3972787314961458,0.3223262399560207,0.23509295198826263,1,1,0.4170775,1.0,2,0,0.8164355000000001,0,0.41203799999999996,0.9904375,2,3,5
0,1.0,0.11767516636089947,0.19560428480643732,1,1,0.5242910000000001,0.0,2,0,0.5,0,0.05045333333333333,0.11298,2,0,5
0,1.0,0.2219523674066881,0.19308033934786883,1,1,0.974124,0.6388888888888888,2,0,0.7149555000000001,0,0.03988,0.1800965,2,0,5
0,1.0,0.20920562271074017,0.19421148510667263,1,1,0.9347179999999999,0.6388888888888888,2,0,0.986213,0,0.7202633333333333,0.152977,2,0,5
0,0.40118680828821984,0.5596941580316681,0.3199250419936983,1,1,0.6468525,0.0,2,0,0.5,0,0.687981,0.0,2,3,5
0,0.36155082193135424,0.5869795029308924,0.32256115489749837,1,1,0.7552915,0.0,2,0,0.5,0,0.7065606666666666,0.0,2,3,5
0,0.7695094467561453,0.3845517684435271,0.24998027667151834,1,1,0.6834745,0.6388888888888888,2,0,0.4632885,0,0.5270806666666666,0.0,2,0,5
0,0.866710695545576,0.4855788592212842,0.2663239097637945,1,1,0.8078939999999999,0.6388888888888888,2,0,0.3858905,0,0.2531406666666667,0.3432645,2,0,5
1,0.44460535208924223,0.6035077219583607,0.32688223021065765,1,1,1.0,0.0,2,0,0.5,0,0.7719943333333333,0.0,2,3,5
1,0.6027339635879622,0.589360653170286,0.3316170503675854,1,1,0.6086335,0.0,2,0,0.5,0,0.6666666666666666,0.0,2,3,5
1,0.29078352589950973,0.7403998894123514,0.37205815407094944,1,1,1.0,0.6388888888888888,2,0,0.879623,0,0.5877589999999999,0.226657,2,3,5
1,0.29613710941975857,0.7138057173175145,0.3726550728498318,1,1,0.900757,0.6388888888888888,2,0,0.867391,0,0.7359603333333333,0.0718375,2,3,5
1,0.28598742106774944,0.6991632414326534,0.37205815407094944,1,1,0.5943609999999999,0.6388888888888888,2,0,0.860678,0,0.509656,0.5,2,3,5
1,0.2625064126812713,0.7276391614515747,0.37412575402710835,1,1,0.9856754999999999,0.9971078453516733,2,0,0.5668835000000001,0,0.7728306666666667,0.339309,2,3,5
1,0.3843548596210623,0.4997638825853219,0.29163840686151066,1,1,0.5430465,1.0,2,0,0.5405605,0,0.6645553333333333,0.3369175,2,3,5
0,0.386121874690981,0.3090241598854493,0.23469163065155185,1,1,0.45080549999999997,0.8835830397932711,3,0,0.9634974999999999,0,0.32862399999999997,0.153991,2,3,5
0,0.3744717303644499,0.32161509105902075,0.23543084549792503,1,1,0.488649,1.0,3,0,0.6089785000000001,0,0.32604,0.2298795,2,3,5
0,0.3515948120929778,0.6082660272186247,0.31509217642495224,1,1,0.723436,0.06256149466890104,2,0,0.40515500000000004,0,0.031631,0.825389,2,3,5
0,0.3515948120929778,0.6051637400359251,0.31516182409375015,1,1,0.919524,0.0,2,0,0.319601,0,0.37243699999999996,0.4839595,2,3,5
1,0.2680862223491869,0.8188739716307527,0.38909055577683893,1,1,0.60616,1.0,2,0,0.687022,0,0.6666666666666666,0.311319,2,3,5
1,0.3868368176274569,0.8910795559873943,0.4167412060239668,1,1,0.7138445,1.0,2,0,0.938048,0,0.605256,0.2132325,2,3,5
1,0.3827483726967792,0.310256684799632,0.2234099700687222,1,1,0.6787479999999999,0.9847804481935305,2,0,0.5924214999999999,0,0.4527283333333333,0.0074425,2,3,5
0,0.35222612569200595,0.6165181510767916,0.31843356600089756,1,1,1.0,0.0,2,0,0.5,0,0.9906106666666666,0.0,2,3,5
0,0.3524297493160381,0.6101238038315748,0.31786775451898375,1,1,1.0,0.0,2,0,0.5,0,0.9591576666666667,0.0,2,3,5
0,0.2511391514949842,0.6589753383151047,0.33236024461856284,1,1,0.039264500000000035,0.0,2,0,0.7840315,0,1.0,0.4089915,3,3,5
1,0.3515948120929778,0.5234954806088075,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.1668535,0,0.3333333333333333,0.0,2,3,5
1,0.3515948120929778,0.4514876595690276,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.08203099999999997,0,0.3333333333333333,0.0,2,3,5
0,0.6981559919447117,0.49940231530903834,0.2850612841371556,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.5740176666666666,0.0,2,0,5
1,0.7446387849887849,0.6309928277837087,0.34815782575219456,1,1,0.032081000000000026,1.0,2,0,0.514213,0,0.2717233333333333,0.447339,2,3,5
1,0.605098539154948,0.5911924608628394,0.3317672567149603,1,1,0.4965505,0.7959718443938346,2,0,0.6822490000000001,0,0.4082476666666666,0.0111225,2,3,5
1,0.45205047269097165,0.4798177541118793,0.2911759466642213,1,1,0.8104815000000001,0.6388888888888888,2,0,0.9122794999999999,0,0.251533,1.0,2,3,5
1,0.30136698179398114,0.7340814513190614,0.37205815407094944,1,1,0.97559,0.6388888888888888,2,0,1.0,0,0.8113059999999999,0.280801,2,3,5
0,0.39343434359289076,0.2616148992885319,0.21323737440207435,0,1,0.510723,0.6388888888888888,2,0,0.03895850000000001,0,0.17461566666666664,0.4042995,2,3,5
0,0.8164907510159362,0.40368486994764696,0.2796581666533091,1,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.0094385,2,0,5
0,0.8344643782657898,0.3905545842735414,0.24401335358450182,1,1,0.5002329999999999,0.6388888888888888,2,0,0.065724,0,0.020455333333333332,0.0,2,0,5
1,0.46437678406898797,0.5153192659025678,0.2942795263739494,1,1,0.78105,0.735303531625751,2,0,0.08621350000000005,0,0.061639,0.461541,2,3,5
0,0.20091132119598742,0.012676828371804838,0.13364556173231312,0,1,0.5,0.6388888888888888,2,0,0.02017100000000005,1,0.165791,0.8916595,2,3,5
0,0.20091132119598742,0.0970059033348889,0.13245684401827723,0,1,0.5,0.6388888888888888,2,0,0.137359,1,0.04330066666666666,0.489287,2,3,5
0,0.14819716306935993,0.3066350192090108,0.21029373925749317,1,1,0.98004,0.0,2,0,0.5,1,0.245344,0.672036,3,3,5
0,0.3936384192673955,0.21583169263025992,0.19895108540205808,0,1,0.7695749999999999,0.0,2,0,0.48890049999999996,0,0.4215386666666666,0.0,2,3,5
0,0.6529617938869591,0.1997609261236155,0.19312525323764174,0,1,0.622071,0.0,2,0,0.0,0,0.26430966666666666,0.197734,2,3,5
0,1.0,0.3945557956237975,0.2824157565444134,1,0,1.0,0.38640219964984546,2,0,0.31122000000000005,0,0.300887,0.0,2,0,5
1,0.4923048640944784,0.810587888415145,0.3809432505836555,1,1,0.5,0.06258720352637415,2,0,0.33786649999999996,0,0.35541366666666663,0.5,2,0,5
1,0.4704947347107268,0.8054819991434252,0.3889080693404878,1,1,0.5,0.0,2,0,0.1644175,0,0.421419,0.5,2,0,5
0,1.0,0.24133317245920116,0.18774031807402036,1,1,0.6266855,0.6388888888888888,2,0,0.878458,0,0.33868066666666663,0.1067185,2,0,5
0,0.1195467566163394,0.3338484501748309,0.23385926376690858,1,1,0.925832,0.0,2,0,0.5,0,0.3259763333333333,0.8826605,3,3,5
0,0.1439521579916403,0.3876420699706591,0.23002567360601034,1,1,0.15707499999999996,0.0,2,0,0.1824785,1,0.0,0.028963,3,3,5
0,0.10513860212809034,0.31744807814008213,0.21029373925749317,1,1,0.16051400000000005,0.0,2,0,0.5,1,0.12381733333333333,0.482802,3,3,5
0,0.20091132119598742,0.39546870305618276,0.24118178882650343,1,1,0.5,0.0,2,0,0.4295445,0,0.0,0.653,3,3,5
0,0.2430620141046025,0.34924402475117766,0.25053754699233,1,1,0.6269990000000001,0.41147384472658066,2,0,0.6641655,0,0.27183633333333335,0.012044,3,3,5
0,0.287630775219472,0.1163946988244473,0.17878227389845408,0,1,0.8890395,0.6388888888888888,2,0,0.3483455,1,0.31407999999999997,0.4399625,2,3,5
0,0.24848219972782792,0.13766923745661241,0.172015644162145,0,1,0.9190185,0.39793354039981654,2,0,0.07223349999999995,1,0.25126066666666663,0.643422,2,3,5
0,0.18992061805345173,0.29964138918542327,0.21029373925749317,1,1,1.0,0.6145609643318983,2,0,0.5,1,0.059658666666666665,0.083038,2,3,5
1,0.9593807410802434,0.7766525022852653,0.3951730757146812,0,1,0.9072264999999999,0.27901538381304203,2,0,0.42957999999999996,0,0.6666666666666666,0.258042,3,0,5
0,0.9669367145034428,0.5600876870561313,0.2986213075322046,1,1,0.506891,0.2954387528706697,2,0,0.022792999999999952,0,0.18443500000000002,0.240107,2,0,5
0,0.25039171115230496,0.6174949820055362,0.3316170503675854,1,1,0.5,0.0,2,0,0.8255969999999999,0,0.9594713333333332,0.4769205,3,3,5
0,0.24470582030679777,0.6097782174293807,0.3316170503675854,1,1,0.5,0.0,2,0,0.737066,0,0.9588986666666666,0.39695,3,3,5
1,0.275174825811454,0.7073514417944602,0.3736457019497079,1,1,0.7299880000000001,0.9221086808895413,2,0,0.5390055,0,0.5932153333333333,0.435886,2,3,5
1,0.27272320541455997,0.7262648062798442,0.3813183903498286,1,1,0.8215915,1.0,2,0,0.6985619999999999,0,0.6813883333333333,0.2358315,2,3,5
0,0.3505527855255949,0.6123671190319429,0.3212778454419003,1,1,0.5,0.6388888888888888,2,0,0.906617,0,0.076251,1.0,1,3,5
0,0.24456689012819077,0.6128145835064598,0.3315344615456024,1,1,0.5,0.32546027118437415,2,0,0.890814,0,0.6519973333333333,0.704599,1,3,5
0,0.21276945896778676,0.33959357441014637,0.24580021948697273,1,1,0.6119950000000001,0.0,2,0,0.6015600000000001,0,0.034817,0.9495365,3,3,5
0,0.3466419964306847,0.5185494000779864,0.2911759466642213,1,1,0.5520525000000001,0.6388888888888888,2,0,0.4355165,0,0.3333333333333333,0.0,2,3,5
0,0.15496541342997994,0.1710313097285172,0.14768382544331676,0,1,0.4862725,0.032539976355196565,2,0,0.355537,1,0.031839,0.5955265,2,3,5
1,0.5919814408167042,0.7368141807884325,0.38849663772785137,0,1,0.6432405000000001,0.0,2,0,0.3985805,0,0.5528993333333333,0.4632905,3,0,5
1,0.6423055578663844,0.7344030664101204,0.38910259913752177,0,1,0.9857940000000001,0.40317263828335337,2,0,0.19744150000000005,0,0.6666666666666666,0.2351215,3,0,5
1,0.3534790589188145,0.3727379072725765,0.25073484296085724,0,1,0.5,0.0,3,0,0.9408384999999999,0,0.305233,0.0,2,3,5
1,0.35201120080615655,0.34241419868701195,0.25073484296085724,0,1,0.5,0.0,3,0,0.8978254999999999,0,0.26957666666666663,0.0,2,3,5
1,0.6380797900476692,0.7048983776216624,0.37828618918813717,1,1,0.9360605,0.686453947907244,2,0,0.5559565,0,0.2812363333333333,0.0767795,2,0,5
1,0.38833631927320333,0.4918133977256023,0.2944046915899112,1,1,0.554581,0.8639772814499205,2,0,0.48588699999999996,0,0.3297783333333333,0.0,2,3,5
1,0.3542515629488129,0.4886811464039842,0.2915981517868844,1,1,0.5894444999999999,1.0,2,0,0.4269955,0,0.332577,0.0,2,3,5
0,0.3515948120929778,0.33589400205833675,0.24249620557907015,1,1,0.07123400000000002,0.6388888888888888,3,0,0.5988659999999999,0,0.2758353333333333,0.2864385,2,3,5
1,0.2632469718111997,0.8126494211727406,0.40144764236579,1,1,0.5235345,1.0,2,0,0.320511,0,0.5182723333333332,0.124109,2,3,5
0,1.0,0.5759526998088691,0.38770761561815714,0,1,0.9218545,0.692637846302901,2,0,0.06503950000000003,0,0.9447909999999999,0.022477,2,0,5
0,1.0,0.5778943760107902,0.33901277382488326,0,1,0.7080219999999999,0.8188903726572345,2,0,0.1763245,0,0.049542666666666665,0.54133,2,0,5
1,0.314522906245046,0.7142212200438518,0.3746150428525946,1,1,0.5,0.6388888888888888,2,0,0.4840055,0,0.357554,0.388379,2,3,5
1,0.31698482334715117,0.7978950791692507,0.3739032066334287,1,1,0.573299,0.6388888888888888,2,0,0.5500560000000001,0,0.39038666666666666,0.4168805,2,3,5
1,0.3727174731634272,0.5243184956244367,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.18132099999999995,0,0.3070893333333333,0.0695065,2,3,5
0,0.24337985581473454,0.6062164801165966,0.3316170503675854,1,1,0.5,0.0,2,0,0.82274,0,0.8950289999999999,0.48777,3,3,5
1,0.4802852940760983,0.534224639950907,0.29417865008487165,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.04052833333333333,0.9836295,2,3,5
1,0.45799378116676104,0.4546019324072952,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.11152633333333334,0.952913,2,3,5
0,0.9911314101306393,0.4589007875374751,0.29024759686404833,1,1,1.0,0.0,2,0,0.0003474999999999451,0,0.08709133333333333,0.0,2,0,5
0,0.38028936880883124,0.3014672040501929,0.23503481385757874,1,1,0.38342449999999995,0.9350200363817063,2,0,0.8081425,0,0.3143526666666666,0.1284885,2,3,5
0,0.3599112348669039,0.33509695596310385,0.2419036059100632,1,1,0.09404449999999998,0.8859583545890493,2,0,0.5197674999999999,0,0.2598953333333333,0.521554,2,3,5
1,0.3515948120929778,0.3200349821333828,0.24155477712595952,0,1,0.45508800000000005,0.5820860864765165,3,0,0.9715484999999999,0,0.3324006666666667,0.103961,2,3,5
1,0.3515948120929778,0.32472337106950455,0.24639517282821521,0,1,0.5,0.0,3,0,1.0,0,0.3333333333333333,0.0,2,3,5
0,1.0,0.1961212820496434,0.18879070294872857,1,1,0.9783355,0.6072063947477537,2,0,0.9340660000000001,0,0.0,0.274625,2,0,5
0,1.0,0.23659883851007146,0.19294509620886402,1,1,0.501398,0.6388888888888888,2,0,0.7633875000000001,0,0.09039133333333334,0.4030345,2,0,5
0,1.0,0.1644471896034827,0.18940370919866412,1,1,0.6443019999999999,0.49685387856678265,2,0,0.8190820000000001,0,0.0,0.4953705,2,0,5
0,0.4016276579547541,0.5597281173891089,0.3235050664343765,1,1,0.6385384999999999,0.0,2,0,0.5,0,0.35391433333333333,0.0,2,3,5
0,0.3993769991068862,0.5596641938927491,0.3189129791088594,1,1,0.569167,0.0,2,0,0.5,0,0.7563526666666666,0.0,2,3,5
1,0.40273819528266486,0.3543678925062488,0.25073484296085724,0,1,0.5,0.0,3,0,0.9880884999999999,0,0.26003899999999996,0.0,2,3,5
0,0.8003536039253046,0.3770367624027564,0.24460683486956947,1,1,0.5148170000000001,0.6388888888888888,2,0,0.4137575,0,0.16006866666666666,0.0,2,0,5
0,0.8622396652315109,0.4611640788304556,0.26540186068757843,1,1,0.524108,0.6388888888888888,2,0,0.15290800000000004,0,0.05681733333333333,0.138403,2,0,5
0,0.3282190812388065,0.616006763105915,0.32732635441152813,1,1,0.9278500000000001,0.0,2,0,0.8319304999999999,0,0.9209036666666666,0.391668,2,3,5
1,0.29994352508330746,0.744255275286537,0.37274050872551545,1,1,0.9977995,0.7267241186177302,2,0,0.7840784999999999,0,0.9080999999999999,0.1652285,2,3,5
1,0.28263200109245523,0.7299444025390414,0.3745019776148607,1,1,0.993574,1.0,2,0,0.6796230000000001,0,0.6868049999999999,0.2994995,2,3,5
1,0.39827590461107165,0.49550497964036655,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.8817865,0,0.5009036666666666,0.0639395,2,3,5
0,0.3520688121275094,0.31324510825444163,0.2327297680051359,1,1,0.5,0.7824076675565603,3,0,1.0,0,0.3931973333333333,0.043434,2,3,5
0,0.3786286860556555,0.32027070002620883,0.23455660589450722,1,1,0.44397549999999997,1.0,3,0,0.8410534999999999,0,0.37464366666666665,0.246264,2,3,5
1,0.44343313498572423,0.5202074157648129,0.29233141370279236,1,1,0.8930039999999999,0.6388888888888888,2,0,0.7630965000000001,0,0.30837266666666663,1.0,2,3,5
1,0.44274109593986466,0.5319413725653139,0.29674414473338495,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.03078133333333333,0.733248,2,3,5
1,0.28010463712747047,0.7685102469364669,0.4078824932873166,1,1,0.6711615,1.0,2,0,0.939433,0,0.6666666666666666,0.1041615,2,3,5
0,0.3925130647295466,0.3232571258717569,0.22760550001954483,1,1,0.4374675,0.9789454557207167,2,0,0.7793865,0,0.40204033333333333,0.135512,2,3,5
0,0.4008064831571959,0.29964138918542327,0.21940887285628474,1,1,0.6065674999999999,0.6388888888888888,2,0,0.5233829999999999,0,0.724182,0.0,2,3,5
0,0.3515948120929778,0.606430224307549,0.3152721312482115,1,1,0.636774,0.078867337520939,2,0,0.324202,0,0.29154766666666665,0.551348,2,3,5
0,0.35302630525649936,0.5840290340520466,0.3208161859784643,1,1,0.8903494999999999,0.0,2,0,0.2896035,0,0.38459166666666667,0.0,2,3,5
1,0.2371276461826064,0.6504735132992834,0.3325350068041065,1,1,0.34378450000000005,0.4152264197441089,2,0,0.5395654999999999,0,0.9771756666666667,0.340865,3,3,5
1,0.3515948120929778,0.5278742401094374,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.04079849999999996,0,0.3333333333333333,0.0,2,3,5
1,0.3515948120929778,0.48667354909644134,0.2911759466642213,1,1,0.5,0.6388888888888888,2,0,0.41652750000000005,0,0.3333333333333333,0.0,2,3,5
0,0.7766813781888785,0.4178439243912888,0.26019806931566514,1,1,0.5,0.6388888888888888,2,0,0.14084149999999995,0,0.5366003333333333,0.0,2,0,5
1,0.516586252956771,0.6519137895766347,0.3504548966189872,1,1,0.4949525,0.6892956948314541,2,0,0.540484,0,0.369181,0.469863,3,3,5
1,0.6172205237193079,0.634852208876417,0.3534122898270482,1,1,0.4737025,0.7472452959218039,2,0,0.5680795000000001,0,0.26132099999999997,0.44434,3,3,5
1,0.4749204092940321,0.5044283002103085,0.2911759466642213,1,1,0.5812595,0.6388888888888888,2,0,0.576333,0,0.35935799999999996,0.7514195,2,3,5
1,0.2831444756449959,0.7274933359755047,0.3744929430722934,1,1,0.9619580000000001,0.9472813250492047,2,0,0.6862220000000001,0,0.435211,0.155718,2,3,5
0,0.41386908429956504,0.2995215326297487,0.21372267573473547,0,1,0.9972399999999999,0.6388888888888888,2,0,0.35328400000000004,0,0.2614053333333333,0.0754845,2,3,5
